item_id,date,p10,p50,p90
e,2010-12-12T07:00:00Z,0.25933027267456055,1.032003402709961,2.638442277908325
e,2010-12-12T08:00:00Z,0.007067112252116203,0.40063586831092834,4.591389179229736
e,2010-12-12T09:00:00Z,-0.1485593616962433,0.6503093242645264,8.60464859008789
e,2010-12-12T10:00:00Z,-0.14605824649333954,1.161118745803833,7.605061054229736
e,2010-12-12T11:00:00Z,-0.01948275789618492,1.1323500871658325,13.052408218383789
e,2010-12-12T12:00:00Z,0.6671444773674011,4.795461654663086,16.99273681640625
e,2010-12-12T13:00:00Z,-0.2991839647293091,2.6134285926818848,14.570611000061035
e,2010-12-12T14:00:00Z,-0.05206165835261345,4.242847919464111,12.305448532104492
e,2010-12-12T15:00:00Z,-0.6720337271690369,0.6089680790901184,8.94219970703125
e,2010-12-12T16:00:00Z,-0.4429183006286621,1.0795719623565674,8.280268669128418
e,2010-12-12T17:00:00Z,-0.3872676193714142,0.961404025554657,11.676634788513184
e,2010-12-12T18:00:00Z,-0.6505398154258728,0.09601020812988281,3.903857946395874
e,2010-12-12T19:00:00Z,-0.5002213716506958,1.5706075429916382,10.484535217285156
e,2010-12-12T20:00:00Z,0.15933741629123688,1.5484732389450073,13.986784934997559
e,2010-12-12T21:00:00Z,-0.47153663635253906,3.331429958343506,15.423606872558594
e,2010-12-12T22:00:00Z,-0.33889320492744446,3.6319339275360107,27.88667106628418
e,2010-12-12T23:00:00Z,-0.28594183921813965,-1.7614911794662476,9.665637969970703
e,2010-12-13T00:00:00Z,-0.1343490183353424,2.6337392330169678,18.430604934692383
e,2010-12-13T01:00:00Z,-0.7140849828720093,1.1186208724975586,8.637085914611816
e,2010-12-13T02:00:00Z,-0.5424188375473022,2.6160390377044678,1.8331034183502197
e,2010-12-13T03:00:00Z,-0.9666233658790588,0.1198628693819046,2.68996000289917
e,2010-12-13T04:00:00Z,0.27551963925361633,-1.077485203742981,5.614002227783203
e,2010-12-13T05:00:00Z,0.2676793932914734,0.5282512903213501,9.639184951782227
