item_id,date,p10,p50,p90
a,2010-12-12T10:00:00Z,4.997997283935547,24.977134704589844,42.94023513793945
a,2010-12-12T11:00:00Z,1.65411376953125,20.4678955078125,41.48173141479492
a,2010-12-12T12:00:00Z,5.3344221115112305,29.04962158203125,38.124717712402344
a,2010-12-12T13:00:00Z,0.7998515367507935,13.632436752319336,24.330455780029297
a,2010-12-12T14:00:00Z,-1.0464156866073608,6.847506046295166,22.4534912109375
a,2010-12-12T15:00:00Z,-0.9351315498352051,12.417792320251465,26.177352905273438
a,2010-12-12T16:00:00Z,-0.36937692761421204,7.420312881469727,17.955469131469727
a,2010-12-12T17:00:00Z,-2.0639092922210693,10.393026351928711,26.419334411621094
a,2010-12-12T18:00:00Z,2.9246981143951416,14.837794303894043,29.360069274902344
a,2010-12-12T19:00:00Z,1.5294196605682373,11.807985305786133,34.402061462402344
a,2010-12-12T20:00:00Z,2.273097276687622,21.299123764038086,41.83253860473633
a,2010-12-12T21:00:00Z,3.371750831604004,37.017330169677734,60.599334716796875
a,2010-12-12T22:00:00Z,8.885231018066406,41.27295684814453,68.6554946899414
a,2010-12-12T23:00:00Z,7.566797733306885,42.13701248168945,59.99825668334961
a,2010-12-13T00:00:00Z,4.110466957092285,32.171852111816406,61.75228500366211
a,2010-12-13T01:00:00Z,4.265685081481934,25.815921783447266,66.24799346923828
a,2010-12-13T02:00:00Z,0.3320986330509186,20.576696395874023,51.750118255615234
a,2010-12-13T03:00:00Z,0.6787053942680359,12.404043197631836,34.97566604614258
a,2010-12-13T04:00:00Z,0.43695589900016785,9.921679496765137,32.8859748840332
a,2010-12-13T05:00:00Z,0.22582317888736725,7.682942867279053,37.458160400390625
j,2010-12-12T00:00:00Z,-0.09233097732067108,-0.09652633965015411,-0.2940516173839569
j,2010-12-12T01:00:00Z,-0.044522617012262344,0.0433351956307888,0.09267879277467728
j,2010-12-12T02:00:00Z,0.016119007021188736,0.012505223974585533,0.004623133689165115
j,2010-12-12T03:00:00Z,-0.07268230617046356,-0.03582654893398285,0.03974531218409538
j,2010-12-12T04:00:00Z,-0.007738526910543442,0.18251986801624298,-0.16562920808792114
j,2010-12-12T05:00:00Z,0.07371128350496292,0.22031766176223755,-0.2897591292858124
j,2010-12-12T06:00:00Z,0.0041710976511240005,0.22477468848228455,-0.4088917672634125
j,2010-12-12T07:00:00Z,0.11299179494380951,0.17955288290977478,-0.851294219493866
j,2010-12-12T08:00:00Z,-0.044098589569330215,0.10268837213516235,-0.9839483499526978
j,2010-12-12T09:00:00Z,-0.02157275378704071,0.20870047807693481,-0.6115540862083435
j,2010-12-12T10:00:00Z,0.02362552471458912,-0.15521375834941864,-0.6257838010787964
j,2010-12-12T11:00:00Z,0.045248620212078094,0.14002159237861633,-0.39267706871032715
j,2010-12-12T12:00:00Z,-0.05289709195494652,-0.013011377304792404,1.0351331233978271
j,2010-12-12T13:00:00Z,-0.1270391047000885,-0.11201958358287811,0.370964914560318
j,2010-12-12T14:00:00Z,-0.2290651649236679,-0.20959582924842834,-0.5622695088386536
j,2010-12-12T15:00:00Z,-0.032575737684965134,0.06006202474236488,-0.13494953513145447
j,2010-12-12T16:00:00Z,0.134018212556839,0.38033902645111084,0.22932875156402588
j,2010-12-12T17:00:00Z,0.05167562514543533,0.28304386138916016,0.3922235071659088
j,2010-12-12T18:00:00Z,0.029907099902629852,0.26997920870780945,-0.037371598184108734
j,2010-12-12T19:00:00Z,0.06626645475625992,0.45671889185905457,1.1039685010910034
j,2010-12-12T20:00:00Z,0.05158337205648422,0.3087535500526428,0.3117644786834717
j,2010-12-12T21:00:00Z,-0.24301333725452423,0.2569481432437897,0.7289754748344421
j,2010-12-12T22:00:00Z,-0.05158849433064461,0.21433253586292267,1.11446213722229
j,2010-12-12T23:00:00Z,0.1045236885547638,0.06638297438621521,1.0344585180282593
j,2010-12-13T00:00:00Z,-0.03624739870429039,0.410200297832489,1.2594749927520752
j,2010-12-13T01:00:00Z,-0.007747601717710495,0.1505047082901001,0.45284026861190796
j,2010-12-13T02:00:00Z,-0.04217046871781349,-0.06908386945724487,0.23815834522247314
j,2010-12-13T03:00:00Z,-0.026417188346385956,0.13074661791324615,0.03623264282941818
j,2010-12-13T04:00:00Z,0.04546955227851868,0.052960354834795,0.21346008777618408
j,2010-12-13T05:00:00Z,7.877461612224579E-4,0.24551481008529663,-0.10351284593343735
